battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1578.0,0,1.9,1,2,1,37.0,0.1,138.0,4,19,411,1226.0,2458.0,19,16,3.0,1,0,1,2
1689.0,0,1.8,0,17,0,24.0,0.3,127.0,3,18,954,1200.0,2766.0,7,2,7.0,0,1,1,3
1488.0,0,0.5,0,1,0,39.0,0.8,112.0,5,6,1528,1647.0,3054.0,14,10,19.0,0,0,0,3
1313.0,1,1.8,1,4,0,9.0,0.4,105.0,1,6,416,1308.0,3791.0,11,10,6.0,0,1,1,3
1715.0,0,1.0,1,4,1,31.0,0.5,83.0,8,17,638,1615.0,625.0,17,6,13.0,1,0,0,0
1442.0,0,1.0,1,0,0,27.0,0.1,192.0,3,19,231,687.0,2227.0,6,5,20.0,1,1,0,1
528.0,0,1.7,0,12,1,6.0,0.8,142.0,2,15,574,637.0,3256.0,9,8,6.0,1,1,0,2
1523.0,1,1.8,0,6,1,11.0,0.1,129.0,1,8,148,1606.0,707.0,19,8,19.0,1,1,0,0
1133.0,0,1.4,0,3,0,42.0,0.1,199.0,5,12,730,1543.0,1457.0,18,12,20.0,1,0,1,1
1718.0,1,2.5,1,14,1,6.0,0.1,183.0,5,16,564,980.0,3755.0,7,1,8.0,1,1,1,3
1330.0,0,0.5,0,0,0,38.0,1.0,183.0,7,1,1290,1441.0,1733.0,9,0,11.0,1,0,1,1
1799.0,1,0.5,0,0,0,49.0,0.4,107.0,4,2,632,1383.0,720.0,12,2,11.0,1,1,1,0
633.0,1,2.2,0,0,1,49.0,0.1,139.0,8,1,529,1009.0,3560.0,11,1,16.0,1,1,1,2
724.0,0,2.7,1,0,0,44.0,0.5,187.0,7,0,1273,1754.0,2311.0,7,6,7.0,1,0,0,2
822.0,1,0.5,0,0,1,51.0,0.3,157.0,6,20,667,860.0,3846.0,10,1,3.0,1,0,0,3
1918.0,0,1.9,0,2,0,10.0,0.6,110.0,5,10,1170,1543.0,1717.0,7,1,16.0,1,1,1,2
1891.0,0,2.8,0,7,1,37.0,0.4,129.0,7,14,169,1108.0,3704.0,8,6,11.0,1,0,0,3
1373.0,1,1.0,1,2,0,50.0,0.2,127.0,7,12,105,673.0,3800.0,8,3,14.0,1,0,0,3
862.0,1,0.8,1,3,0,23.0,0.4,165.0,2,15,793,1758.0,278.0,16,3,11.0,0,0,1,0
1273.0,0,1.0,0,3,1,48.0,0.4,99.0,4,15,490,886.0,1767.0,18,15,11.0,1,1,0,1
957.0,1,2.5,0,4,0,7.0,0.8,107.0,5,10,1201,1485.0,1846.0,12,5,7.0,1,0,1,1
1617.0,1,1.3,1,3,1,30.0,0.7,105.0,2,4,246,1038.0,829.0,9,0,10.0,1,0,0,0
893.0,0,2.5,1,0,0,55.0,0.6,183.0,2,1,417,946.0,2986.0,7,1,6.0,0,1,1,2
1210.0,0,0.5,0,0,0,63.0,0.1,93.0,5,0,1177,1462.0,2394.0,17,9,7.0,0,0,0,2
708.0,1,2.7,1,0,1,63.0,1.0,195.0,8,7,78,654.0,2169.0,6,5,7.0,1,1,1,1
835.0,0,1.1,1,2,0,7.0,0.2,101.0,4,7,323,1604.0,1181.0,13,5,15.0,1,1,1,0
1450.0,1,2.7,1,9,0,19.0,0.6,131.0,1,17,707,1882.0,575.0,15,9,12.0,0,0,0,0
973.0,1,1.5,0,5,1,57.0,0.2,190.0,7,16,457,1816.0,2977.0,6,4,2.0,1,0,0,2
601.0,1,1.4,0,4,1,4.0,0.1,154.0,4,13,356,765.0,532.0,12,8,10.0,1,1,1,0
507.0,1,0.5,1,1,0,32.0,0.5,141.0,7,11,936,1398.0,1702.0,17,0,5.0,1,1,1,1
564.0,0,1.8,1,0,1,51.0,0.5,168.0,3,1,912,1980.0,1074.0,14,8,15.0,1,1,0,0
1559.0,1,1.6,1,6,1,6.0,0.5,162.0,6,17,179,1559.0,3352.0,9,1,3.0,1,1,1,3
754.0,0,0.5,1,7,1,59.0,0.7,178.0,7,10,1914,1928.0,1027.0,6,3,5.0,1,0,0,1
728.0,0,2.7,1,0,0,25.0,0.2,88.0,4,1,526,1529.0,2039.0,5,1,12.0,1,1,1,1
1431.0,1,0.5,0,0,1,56.0,0.6,191.0,1,1,156,952.0,461.0,7,3,8.0,1,0,0,0
767.0,0,1.5,0,4,0,28.0,0.7,175.0,4,10,344,1517.0,527.0,10,0,15.0,0,1,0,0
1722.0,0,2.6,0,8,0,18.0,0.8,177.0,2,16,865,1741.0,3271.0,14,0,15.0,1,0,1,3
1992.0,1,1.6,0,5,1,57.0,1.0,100.0,2,15,1552,1596.0,606.0,9,3,4.0,1,1,1,1
1876.0,0,0.5,0,10,1,40.0,0.3,86.0,6,14,546,1564.0,2513.0,10,8,16.0,1,1,0,3
1054.0,0,1.1,1,10,1,38.0,0.4,136.0,6,12,1097,1222.0,1675.0,18,4,14.0,1,1,1,1
1283.0,1,1.6,1,4,0,47.0,0.9,93.0,5,5,372,692.0,2698.0,9,6,17.0,1,1,0,2
1281.0,1,2.3,1,0,0,28.0,0.3,148.0,1,6,1285,1617.0,1129.0,12,1,6.0,0,1,0,1
1066.0,0,0.6,0,2,1,7.0,0.9,114.0,7,18,1242,1571.0,468.0,19,13,6.0,1,1,0,0
730.0,0,2.1,1,0,1,4.0,0.1,89.0,8,2,302,1247.0,1210.0,19,15,4.0,1,1,1,0
1053.0,1,0.8,1,7,1,45.0,0.3,103.0,1,12,594,1767.0,3086.0,17,6,5.0,1,1,1,3
1611.0,1,0.5,1,11,0,3.0,0.6,98.0,3,14,303,714.0,1595.0,8,4,9.0,1,0,1,1
793.0,0,1.0,1,5,1,30.0,0.9,133.0,2,15,1858,1935.0,2332.0,17,13,14.0,1,1,1,2
1220.0,0,2.9,0,3,0,62.0,0.5,125.0,4,8,403,1933.0,2589.0,19,11,15.0,1,1,1,2
1662.0,0,0.5,0,0,1,61.0,0.8,126.0,4,13,32,1509.0,3760.0,9,5,13.0,1,1,1,3
1281.0,1,2.8,1,3,1,8.0,0.3,144.0,4,19,590,954.0,1851.0,8,2,9.0,1,1,0,1
538.0,0,0.8,0,12,1,2.0,0.8,177.0,7,13,235,662.0,417.0,8,4,9.0,1,0,1,0
823.0,1,0.5,0,0,0,39.0,0.4,187.0,8,4,630,888.0,294.0,13,9,11.0,0,0,1,0
1733.0,1,2.8,0,3,1,36.0,1.0,119.0,6,20,357,527.0,3576.0,17,16,9.0,1,0,0,3
1429.0,0,1.5,1,0,1,40.0,0.9,100.0,3,14,246,820.0,3945.0,11,7,18.0,1,0,1,3
1839.0,1,1.2,0,9,1,54.0,0.5,200.0,7,11,475,1493.0,927.0,19,10,18.0,1,0,1,1
659.0,0,2.7,0,6,1,6.0,0.5,110.0,3,7,1054,1929.0,2044.0,15,5,2.0,1,0,1,1
1953.0,1,2.1,1,7,0,56.0,0.1,158.0,8,9,555,764.0,2334.0,11,5,4.0,1,0,0,2
1172.0,0,1.9,0,0,1,27.0,0.7,164.0,1,3,607,1092.0,1477.0,12,0,6.0,1,0,0,1
612.0,1,1.9,1,6,0,16.0,0.3,102.0,7,7,1360,1891.0,3161.0,8,4,3.0,0,0,0,3
1563.0,0,2.4,0,0,1,24.0,0.2,170.0,8,0,142,1699.0,3660.0,7,5,5.0,1,1,0,3
1191.0,0,1.3,1,16,1,26.0,0.8,84.0,1,20,681,683.0,1604.0,14,3,9.0,1,0,1,1
615.0,1,0.5,1,0,0,42.0,0.6,163.0,6,4,104,1664.0,2211.0,7,4,18.0,0,0,1,1
1893.0,1,2.1,1,8,0,63.0,0.2,134.0,2,11,637,763.0,3822.0,14,3,18.0,0,1,1,3
1563.0,0,1.7,1,10,0,16.0,0.1,151.0,7,13,410,572.0,3922.0,11,1,8.0,0,0,1,3
1995.0,1,1.9,0,6,0,9.0,0.8,139.0,6,18,1830,1963.0,1203.0,14,12,18.0,1,1,1,2
1517.0,0,0.5,0,6,1,48.0,0.6,143.0,5,14,802,1489.0,2822.0,15,5,11.0,1,1,1,3
832.0,0,1.6,1,1,1,34.0,0.3,108.0,5,5,311,1294.0,447.0,15,13,12.0,1,1,0,0
1162.0,0,2.0,0,0,1,56.0,0.7,114.0,7,1,56,997.0,1652.0,5,0,20.0,1,0,0,1
1595.0,1,2.6,0,7,0,12.0,0.3,121.0,8,19,344,655.0,3608.0,15,1,16.0,0,1,0,3
1329.0,1,1.0,0,1,0,52.0,0.9,181.0,6,2,1053,1458.0,1228.0,8,6,6.0,1,0,1,1
928.0,1,0.5,1,11,0,56.0,0.7,80.0,8,13,221,1243.0,666.0,19,10,5.0,0,1,0,0
1656.0,1,0.5,1,8,1,38.0,0.1,105.0,7,17,506,519.0,1499.0,12,8,19.0,1,0,1,1
1937.0,1,1.7,0,17,0,58.0,0.6,189.0,1,19,1728,1767.0,3321.0,5,4,14.0,1,1,0,3
977.0,1,1.1,1,2,0,57.0,0.6,181.0,6,7,63,566.0,1206.0,7,1,8.0,0,1,1,0
768.0,1,0.9,0,16,1,56.0,0.1,113.0,1,20,418,515.0,952.0,19,3,16.0,1,0,1,0
1464.0,1,0.5,1,11,0,12.0,0.9,117.0,2,14,854,1168.0,3927.0,5,3,15.0,0,1,1,3
1177.0,0,0.9,0,1,1,29.0,0.4,191.0,2,8,178,882.0,311.0,18,5,19.0,1,0,0,0
1348.0,0,2.0,0,18,0,52.0,0.3,98.0,3,20,1869,1942.0,955.0,18,11,7.0,1,1,1,1
1956.0,0,2.2,0,0,1,37.0,0.5,87.0,3,2,185,776.0,1109.0,13,1,19.0,1,1,0,1
1751.0,0,0.5,1,6,0,8.0,0.6,178.0,6,20,170,564.0,2969.0,8,6,17.0,0,0,1,2
1530.0,0,2.0,0,11,0,42.0,0.8,177.0,6,13,454,1975.0,725.0,11,10,19.0,0,0,1,0
1997.0,1,1.8,1,1,0,40.0,0.5,185.0,4,8,866,1212.0,1655.0,7,6,15.0,1,0,0,2
1414.0,1,1.5,1,5,0,44.0,0.5,180.0,2,6,44,1118.0,3490.0,16,12,13.0,0,1,0,3
1707.0,0,1.4,0,0,0,41.0,0.8,80.0,7,2,1331,1388.0,1774.0,12,0,10.0,0,0,0,2
894.0,0,0.5,1,1,1,50.0,0.5,199.0,3,14,1285,1462.0,3615.0,13,0,6.0,1,0,1,3
645.0,0,1.2,0,6,1,41.0,0.7,184.0,8,17,741,1130.0,714.0,18,2,13.0,1,1,0,0
1163.0,0,2.8,1,0,0,49.0,0.6,155.0,2,0,520,754.0,2768.0,19,2,12.0,0,0,1,2
1126.0,0,0.7,0,3,0,49.0,0.9,165.0,8,17,114,1726.0,3739.0,14,1,13.0,1,0,0,3
1648.0,0,0.7,0,6,1,64.0,0.8,170.0,4,9,1153,1876.0,610.0,8,1,6.0,1,1,0,1
1170.0,1,0.9,0,6,1,14.0,0.4,199.0,2,13,474,709.0,715.0,18,5,20.0,1,0,1,0
508.0,0,0.8,0,7,1,42.0,0.3,94.0,1,8,39,557.0,663.0,13,12,7.0,1,0,0,0
1097.0,0,2.1,1,6,0,64.0,0.2,161.0,3,8,419,1914.0,1725.0,14,5,9.0,1,0,1,1
728.0,0,1.7,1,0,1,5.0,0.6,101.0,2,20,584,775.0,834.0,16,0,5.0,1,1,0,0
1980.0,0,0.5,1,2,1,29.0,0.8,177.0,1,13,312,1910.0,3865.0,12,10,18.0,1,0,0,3
1504.0,0,2.3,1,1,0,64.0,0.9,182.0,1,2,19,1923.0,3059.0,6,5,10.0,0,1,0,3
1379.0,1,2.1,1,14,1,63.0,1.0,83.0,1,17,207,1370.0,651.0,9,6,7.0,1,1,0,0
1698.0,0,2.1,0,5,1,18.0,0.9,160.0,6,20,363,994.0,796.0,13,3,14.0,1,0,1,0
920.0,0,2.1,1,5,0,25.0,0.4,115.0,7,14,209,1078.0,785.0,10,7,5.0,0,1,1,0
1144.0,1,1.5,1,0,0,21.0,0.4,189.0,1,11,159,724.0,3252.0,16,0,8.0,0,0,0,2
1995.0,1,0.5,0,6,0,26.0,0.2,129.0,1,15,649,1104.0,1322.0,15,11,7.0,0,1,1,1
1430.0,0,0.5,1,1,0,27.0,0.5,183.0,1,16,1132,1182.0,2832.0,7,1,15.0,0,1,1,2
972.0,1,0.5,1,5,0,13.0,0.4,193.0,5,8,1392,1795.0,1615.0,11,6,13.0,0,1,0,1
662.0,0,0.5,0,5,0,20.0,0.8,138.0,1,10,1001,1224.0,2125.0,17,15,15.0,0,1,1,1
1867.0,0,2.3,0,0,1,9.0,0.1,191.0,6,3,712,1442.0,990.0,6,1,2.0,1,0,1,1
1730.0,0,2.0,1,0,1,20.0,0.1,143.0,4,10,418,1023.0,1595.0,14,0,12.0,1,1,0,1
1723.0,1,1.0,0,1,1,7.0,0.6,126.0,3,17,384,1361.0,1213.0,5,0,16.0,1,1,1,1
1882.0,1,1.3,1,8,0,47.0,0.2,140.0,2,13,119,652.0,2500.0,17,1,11.0,0,0,1,2
803.0,0,0.8,1,0,0,18.0,0.3,106.0,4,1,627,935.0,2801.0,18,15,12.0,0,1,0,2
580.0,1,1.2,1,0,0,47.0,0.9,91.0,3,1,1086,1345.0,3451.0,15,1,11.0,1,1,0,3
668.0,0,2.3,0,2,1,48.0,0.3,114.0,1,19,195,1292.0,1201.0,14,12,4.0,1,1,0,0
1391.0,0,1.4,0,2,1,36.0,0.8,182.0,1,6,14,1256.0,3139.0,14,7,14.0,1,1,0,2
1560.0,0,2.3,0,0,1,22.0,0.8,169.0,7,1,745,1364.0,1938.0,15,11,16.0,1,1,1,2
821.0,0,1.8,1,5,0,54.0,0.1,109.0,3,9,253,1786.0,3185.0,8,4,15.0,1,0,0,2
811.0,1,2.4,1,5,1,2.0,0.3,106.0,6,13,333,1429.0,2111.0,18,7,2.0,1,0,1,1
1989.0,1,2.9,1,8,0,17.0,0.1,193.0,8,15,629,682.0,2369.0,7,0,18.0,1,1,0,2
1034.0,1,2.7,1,6,0,37.0,0.7,120.0,7,20,707,1199.0,3625.0,17,1,12.0,0,1,1,3
618.0,0,2.1,0,2,0,6.0,0.3,86.0,1,4,1314,1688.0,1051.0,13,10,15.0,0,0,1,0
654.0,1,1.3,0,0,1,52.0,0.7,196.0,4,4,1715,1898.0,1036.0,17,4,13.0,1,0,0,1
576.0,1,2.8,0,2,1,10.0,0.2,184.0,5,7,513,1438.0,2938.0,6,0,5.0,1,1,1,2
667.0,1,0.6,0,6,1,3.0,0.7,185.0,6,13,13,1463.0,2855.0,5,0,19.0,1,0,1,2
869.0,1,1.0,0,7,1,57.0,0.6,118.0,1,15,1243,1584.0,2727.0,13,3,8.0,1,0,0,2
635.0,1,0.5,1,2,0,42.0,0.4,149.0,3,4,300,1059.0,2973.0,12,5,18.0,0,0,1,2
609.0,1,3.0,0,15,1,44.0,0.3,117.0,1,16,58,1253.0,2581.0,15,11,15.0,1,0,1,1
1557.0,0,2.8,1,16,0,2.0,0.1,123.0,5,20,1107,1442.0,2690.0,18,16,9.0,0,0,1,3
1604.0,1,1.7,0,2,0,33.0,1.0,191.0,8,5,134,939.0,916.0,13,10,12.0,0,1,1,0
1182.0,0,0.5,0,7,1,8.0,0.5,138.0,8,16,275,986.0,2563.0,19,17,19.0,1,0,0,2
848.0,1,2.1,1,10,1,19.0,0.8,148.0,7,18,176,1029.0,3359.0,10,0,14.0,1,0,0,2
1610.0,1,2.9,0,7,1,64.0,0.9,181.0,4,12,1236,1280.0,941.0,8,4,9.0,1,1,0,1
1828.0,1,2.1,1,0,0,17.0,0.9,199.0,1,1,336,898.0,2280.0,17,14,4.0,0,0,0,2
880.0,0,2.0,1,1,1,50.0,0.5,194.0,7,3,1116,1381.0,827.0,15,9,6.0,1,0,1,0
1394.0,1,0.9,1,10,1,62.0,0.3,175.0,5,13,1010,1565.0,473.0,11,1,20.0,1,1,0,0
1960.0,1,2.3,1,1,1,61.0,0.3,86.0,7,3,205,1299.0,3865.0,10,7,11.0,1,0,0,3
809.0,0,0.8,0,10,0,21.0,0.9,91.0,7,19,1453,1726.0,1274.0,18,7,3.0,0,0,0,1
899.0,0,0.5,1,13,1,57.0,0.9,172.0,2,18,788,1331.0,364.0,11,1,7.0,1,1,0,0
1976.0,1,0.7,1,4,0,32.0,0.8,171.0,2,7,1301,1922.0,3699.0,17,11,13.0,0,1,1,3
879.0,0,1.5,1,0,1,21.0,0.8,187.0,4,2,463,1038.0,2927.0,14,13,11.0,1,0,1,2
916.0,1,2.6,0,0,0,36.0,0.3,195.0,4,12,188,992.0,1470.0,13,0,14.0,0,1,0,0
763.0,0,1.7,1,8,1,2.0,0.5,92.0,8,14,1028,1186.0,1050.0,6,4,8.0,1,1,0,0
508.0,0,1.6,1,0,0,9.0,0.4,162.0,6,2,1419,1920.0,2616.0,18,8,10.0,1,1,1,2
825.0,0,2.9,1,0,0,34.0,0.8,99.0,8,17,1471,1866.0,2915.0,8,2,10.0,1,1,0,3
1864.0,0,1.4,0,8,1,46.0,0.7,178.0,1,12,168,981.0,2686.0,11,7,18.0,1,1,1,2
1725.0,0,0.5,1,8,1,52.0,1.0,185.0,6,12,1125,1195.0,1243.0,19,18,5.0,1,1,1,1
1108.0,1,2.9,0,10,0,52.0,0.1,183.0,2,12,130,1706.0,3264.0,16,1,13.0,0,1,1,3
1011.0,0,1.1,0,4,1,36.0,0.2,131.0,7,18,481,749.0,2261.0,7,6,16.0,1,1,1,1
1703.0,1,1.5,1,17,1,55.0,0.7,138.0,5,19,1411,1711.0,2993.0,5,1,20.0,1,1,1,3
1067.0,1,1.7,1,0,0,58.0,0.5,135.0,7,0,79,681.0,706.0,12,9,16.0,0,1,0,0
1334.0,1,2.4,0,5,1,42.0,0.6,115.0,5,14,1187,1974.0,2542.0,10,1,8.0,1,0,0,3
775.0,1,2.6,0,0,0,30.0,0.4,189.0,7,10,561,1510.0,2523.0,17,16,9.0,1,0,1,2
1899.0,1,0.6,0,0,0,26.0,0.1,151.0,2,0,96,814.0,336.0,13,11,4.0,1,0,1,0
930.0,1,1.3,1,1,1,14.0,0.4,97.0,6,10,77,1025.0,2457.0,11,7,17.0,1,1,0,1
1058.0,0,1.5,0,2,0,19.0,0.4,166.0,4,14,493,1247.0,418.0,9,7,16.0,0,0,1,0
1187.0,1,2.2,0,0,1,46.0,0.4,145.0,2,9,1173,1814.0,3917.0,13,11,8.0,1,0,1,3
1874.0,1,2.7,1,10,0,8.0,0.9,166.0,7,13,964,1233.0,1246.0,8,1,2.0,0,0,1,1
1482.0,0,0.5,0,2,0,48.0,0.2,142.0,7,10,634,642.0,2971.0,12,8,12.0,1,1,1,2
1809.0,1,1.7,0,3,1,59.0,0.1,174.0,3,4,639,721.0,2324.0,10,6,16.0,1,0,1,2
864.0,1,3.0,1,0,1,54.0,0.7,187.0,2,1,127,1670.0,3121.0,18,2,16.0,1,1,1,2
625.0,1,1.9,0,12,1,33.0,0.2,191.0,1,20,431,550.0,3801.0,10,6,2.0,1,0,0,2
1880.0,1,1.8,0,4,1,18.0,0.7,138.0,3,5,71,699.0,3333.0,17,15,7.0,1,0,0,3
1138.0,0,1.4,0,12,1,44.0,0.2,187.0,8,17,111,1138.0,3475.0,19,3,3.0,1,0,0,3
560.0,0,0.5,0,14,0,23.0,1.0,146.0,8,15,356,1903.0,2360.0,17,16,18.0,0,1,1,1
1117.0,0,0.5,0,1,0,12.0,0.6,144.0,7,8,798,817.0,2895.0,7,6,16.0,1,1,0,2
1712.0,0,1.4,0,1,0,63.0,0.5,137.0,7,12,747,1126.0,3652.0,16,1,19.0,1,0,0,3
1836.0,1,1.7,1,3,0,26.0,0.1,134.0,6,16,408,1139.0,3097.0,5,0,18.0,0,1,0,3
1036.0,1,2.4,0,0,0,39.0,0.2,119.0,7,3,373,926.0,2101.0,10,7,2.0,0,1,0,1
1860.0,1,2.3,0,15,0,23.0,0.6,162.0,4,16,1362,1506.0,3918.0,9,2,8.0,0,1,0,3
1375.0,1,1.1,0,3,1,9.0,0.9,145.0,7,19,475,726.0,3869.0,19,18,10.0,1,1,1,3
1945.0,0,1.6,1,0,1,57.0,0.3,195.0,4,1,743,1753.0,732.0,14,1,14.0,1,1,0,1
1896.0,0,0.5,1,8,1,7.0,0.4,141.0,2,13,447,794.0,3684.0,9,7,18.0,1,0,0,3
788.0,0,2.5,1,4,1,57.0,0.9,91.0,8,12,42,1161.0,3969.0,12,8,6.0,1,1,1,3
880.0,1,1.7,1,0,0,33.0,0.7,173.0,2,2,30,1350.0,1414.0,12,1,7.0,1,1,0,0
1323.0,1,2.5,1,10,1,28.0,0.2,131.0,4,12,162,619.0,1892.0,10,0,15.0,1,1,1,1
1868.0,0,2.0,1,0,1,42.0,0.2,169.0,1,4,347,660.0,3131.0,8,3,7.0,1,1,1,3
1266.0,0,1.9,1,0,1,7.0,0.2,184.0,3,12,346,1468.0,2532.0,10,5,4.0,1,1,1,2
1042.0,0,2.7,1,16,1,50.0,0.8,93.0,7,18,727,1705.0,3215.0,18,0,20.0,1,1,1,3
1479.0,0,0.5,0,8,0,19.0,0.6,156.0,3,10,180,1476.0,3323.0,13,12,6.0,1,0,1,3
1476.0,1,1.2,1,0,1,55.0,0.1,171.0,4,5,1641,1666.0,1529.0,13,8,3.0,1,0,1,2
1552.0,1,2.2,0,6,1,13.0,0.2,123.0,6,9,269,1026.0,2403.0,9,2,9.0,1,1,1,2
1454.0,1,0.5,1,1,0,34.0,0.7,83.0,4,3,250,1033.0,3419.0,7,5,5.0,1,1,0,3
1007.0,0,2.0,0,0,0,45.0,0.1,95.0,5,2,1186,1529.0,3648.0,9,0,16.0,0,0,0,3
652.0,1,2.4,1,9,1,17.0,0.7,173.0,5,11,77,559.0,1974.0,12,10,12.0,1,0,0,0
1504.0,0,1.5,0,12,1,34.0,0.7,142.0,8,15,507,973.0,2806.0,7,2,7.0,1,0,1,2
1726.0,1,0.9,1,2,0,51.0,0.6,193.0,4,3,379,1223.0,2239.0,13,9,13.0,1,0,1,2
1029.0,1,1.9,1,5,1,5.0,0.2,171.0,5,8,264,956.0,582.0,15,7,4.0,1,1,1,0
1582.0,0,2.8,0,2,1,44.0,0.5,112.0,6,13,1486,1797.0,3890.0,17,10,10.0,1,1,1,3
1478.0,1,0.8,1,12,0,48.0,0.7,99.0,5,17,694,882.0,1141.0,5,2,6.0,0,0,1,1
1178.0,1,1.3,0,0,0,49.0,0.6,101.0,5,0,579,596.0,2511.0,6,3,17.0,0,0,0,2
707.0,0,2.1,1,2,0,25.0,0.8,131.0,3,17,495,574.0,3838.0,9,2,7.0,1,0,1,3
755.0,1,2.8,0,5,1,51.0,0.3,186.0,4,12,315,990.0,2734.0,10,1,16.0,1,0,1,2
912.0,1,2.0,0,1,0,54.0,0.3,161.0,8,5,329,1053.0,2330.0,19,5,20.0,0,1,0,1
651.0,1,0.8,1,2,1,63.0,0.2,176.0,5,4,548,858.0,2244.0,14,9,19.0,1,1,0,1
1483.0,0,2.1,0,1,1,54.0,0.2,176.0,7,2,531,758.0,1851.0,15,13,2.0,1,1,0,1
914.0,1,0.9,0,2,0,4.0,0.8,100.0,2,12,191,1495.0,808.0,11,7,5.0,1,1,0,0
1456.0,1,0.5,1,7,0,7.0,0.4,105.0,5,12,823,1104.0,1587.0,6,5,20.0,1,0,1,1
1178.0,0,2.2,1,6,0,57.0,0.3,84.0,3,17,96,1352.0,2492.0,16,14,10.0,1,1,0,2
1503.0,1,0.7,0,10,1,43.0,0.2,166.0,4,14,841,1304.0,2122.0,15,1,2.0,1,0,0,2
1681.0,1,2.5,0,2,0,11.0,0.4,158.0,2,13,195,1205.0,1122.0,12,6,16.0,0,1,1,0
715.0,0,2.3,1,4,0,48.0,0.1,160.0,4,6,21,562.0,3709.0,14,2,10.0,0,0,0,2
1876.0,0,2.8,1,3,1,56.0,0.4,182.0,3,4,235,585.0,3021.0,12,2,18.0,1,0,0,2
1190.0,1,2.2,1,9,0,47.0,0.3,186.0,6,10,1417,1441.0,624.0,9,3,19.0,1,1,1,0
1755.0,1,1.3,0,0,1,24.0,0.1,134.0,7,2,286,1075.0,3937.0,8,1,7.0,1,0,1,3
1197.0,0,1.3,0,3,1,20.0,0.5,149.0,6,7,649,1629.0,1797.0,19,5,4.0,1,1,1,1
1048.0,1,0.9,0,10,1,28.0,0.8,194.0,2,19,966,1975.0,1458.0,5,1,15.0,1,0,1,1
1887.0,1,3.0,1,6,1,17.0,0.2,126.0,8,7,1172,1798.0,3348.0,18,16,16.0,1,1,0,3
1772.0,1,0.5,1,3,0,64.0,0.7,116.0,8,15,270,545.0,1834.0,5,2,20.0,0,1,1,1
1421.0,0,2.8,0,0,1,57.0,0.4,165.0,1,2,781,1657.0,2775.0,13,8,14.0,1,0,1,3
1464.0,0,0.5,1,0,1,17.0,0.7,153.0,6,8,418,1341.0,1277.0,13,6,19.0,1,0,0,1
728.0,0,2.3,1,4,0,23.0,0.8,111.0,4,5,126,817.0,457.0,17,10,16.0,1,1,1,0
954.0,1,0.5,0,0,0,50.0,0.3,134.0,2,11,228,1058.0,438.0,17,0,2.0,1,0,0,0
685.0,0,0.5,1,8,1,13.0,0.8,82.0,7,15,1091,1203.0,3210.0,15,7,2.0,1,1,1,3
1472.0,0,2.8,1,1,0,36.0,0.5,130.0,6,10,1452,1744.0,985.0,12,11,7.0,1,1,0,1
853.0,1,2.0,0,10,1,3.0,0.6,200.0,2,16,674,740.0,3701.0,15,8,8.0,1,1,0,3
1469.0,0,2.1,0,0,0,8.0,0.7,123.0,7,0,398,1133.0,1052.0,8,1,3.0,0,1,0,0
1310.0,1,2.3,1,6,0,57.0,0.9,135.0,8,9,449,889.0,1175.0,16,0,8.0,0,0,0,0
1654.0,0,1.8,0,1,0,11.0,0.3,146.0,7,2,1184,1719.0,1070.0,8,1,14.0,1,1,1,1
902.0,1,0.7,0,3,0,3.0,0.3,134.0,7,9,675,1285.0,3411.0,12,11,15.0,0,0,1,3
1448.0,0,1.4,1,13,0,26.0,1.0,156.0,3,16,1792,1850.0,1175.0,12,9,6.0,0,1,0,1
1631.0,0,0.9,1,2,1,3.0,0.1,198.0,7,12,177,1905.0,301.0,13,5,13.0,1,0,0,0
1608.0,0,1.8,1,7,0,28.0,0.4,183.0,2,13,1013,1158.0,489.0,15,11,8.0,0,0,1,0
1991.0,1,2.7,0,5,1,64.0,0.9,145.0,2,13,1058,1325.0,1733.0,5,3,8.0,1,1,0,2
1349.0,0,2.0,1,15,0,62.0,0.3,114.0,5,16,592,772.0,2756.0,11,3,4.0,1,0,0,2
1589.0,0,2.5,0,5,1,51.0,0.8,195.0,1,18,810,1743.0,2612.0,8,2,16.0,1,0,0,2
1844.0,1,2.3,1,1,0,51.0,0.7,158.0,8,3,533,882.0,1724.0,5,1,14.0,0,1,1,1
712.0,1,0.5,1,3,1,35.0,0.2,84.0,2,10,558,1208.0,2190.0,16,12,4.0,1,1,1,1
972.0,1,1.7,0,0,1,54.0,0.7,107.0,3,4,681,1050.0,1900.0,16,8,19.0,1,0,1,1
1406.0,0,0.5,1,2,1,34.0,0.8,98.0,3,5,1017,1366.0,3915.0,9,8,2.0,1,0,1,3
1289.0,0,0.9,0,10,1,25.0,1.0,178.0,6,12,765,899.0,1043.0,6,2,11.0,1,1,0,0
932.0,0,1.3,0,1,0,64.0,0.7,154.0,7,2,1176,1224.0,3817.0,8,7,9.0,1,1,1,3
1747.0,1,0.9,0,6,1,48.0,0.7,94.0,3,19,947,1131.0,2362.0,17,2,19.0,1,1,0,2
1172.0,1,2.1,1,4,0,41.0,0.1,95.0,3,7,1314,1884.0,1107.0,7,3,5.0,0,0,0,1
1128.0,1,1.4,0,12,0,53.0,0.4,84.0,5,14,609,1370.0,2982.0,14,9,12.0,1,1,0,3
